citrus fruit,semi-finished bread,margarine,ready soups
tropical fruit,berries,other vegetables,whole milk
organic sausage,whole milk,yogurt,soft cheese
ham,other vegetables,whole milk,butter
sausage,hamburger meat,berries,UHT-milk
whole milk,pastry,,
frozen fish,canned beer,waffles,
whipped/sour cream,,,
pork,other vegetables,yogurt,white bread
UHT-milk,bottled water,specialty chocolate,
misc. beverages,,,
specialty chocolate,,,
sausage,,,
frozen meals,,,
specialty chocolate,specialty bar,,
whole milk,butter,curd,yogurt
whole milk,yogurt,soda,canned beer
pip fruit,root vegetables,butter,UHT-milk
frozen meals,soda,,
frankfurter,other vegetables,whole milk,spread cheese
pip fruit,onions,other vegetables,whole milk
rolls/buns,rice,canned fish,cocoa drinks
sausage,ham,other vegetables,whole milk
pet care,instant coffee,soda,specialty chocolate
instant coffee,,,
other vegetables,specialty bar,,
herbs,bottled water,napkins,
meat,dessert,UHT-milk,rice
pip fruit,root vegetables,other vegetables,dessert
citrus fruit,soft cheese,domestic eggs,pastry
sausage,meat,chicken,pip fruit
frankfurter,whipped/sour cream,condensed milk,rolls/buns
canned beer,,,
canned beer,,,
other vegetables,frozen potato products,coffee,salty snack
soda,,,
soda,,,
pastry,,,
ham,frozen potato products,white bread,pastry
frankfurter,citrus fruit,canned vegetables,coffee
soda,specialty chocolate,newspapers,
whole milk,UHT-milk,domestic eggs,newspapers
whole milk,,,
misc. beverages,canned beer,shopping bags,
root vegetables,other vegetables,whole milk,specialty bar
other vegetables,margarine,,
butter,,,
bottled beer,chocolate,specialty bar,
whole milk,pastry,flour,salt
pip fruit,berries,,
male cosmetics,,,
meat,turkey,citrus fruit,tropical fruit
bottled water,soda,dishes,
pastry,syrup,,
sausage,whole milk,yogurt,sliced cheese
pork,pip fruit,other vegetables,butter
packaged fruit/vegetables,,,
other vegetables,pet care,,
misc. beverages,,,
whole milk,,,
pip fruit,whole milk,domestic eggs,margarine
liquor,,,
whole milk,pastry,vinegar,
canned beer,,,
photo/film,,,
tropical fruit,grapes,onions,other vegetables
domestic eggs,misc. beverages,,
meat,root vegetables,whole milk,yogurt
meat,whipped/sour cream,coffee,chewing gum
pork,root vegetables,cream cheese,frozen fish
rolls/buns,bottled beer,,
coffee,,,
canned beer,,,
butter milk,,,
bottled water,,,
organic sausage,citrus fruit,whole milk,whipped/sour cream
napkins,,,
organic sausage,pip fruit,root vegetables,other vegetables
tropical fruit,pip fruit,other vegetables,whole milk
chocolate marshmallow,,,
frankfurter,root vegetables,packaged fruit/vegetables,soda
cling film/bags,,,
bottled beer,,,
citrus fruit,tropical fruit,pip fruit,yogurt
liquor,specialty bar,,
brown bread,bottled water,soda,canned beer
ice cream,,,
newspapers,,,
processed cheese,rolls/buns,detergent,dish cleaner
chicken,tropical fruit,pip fruit,other vegetables
tropical fruit,other vegetables,rolls/buns,white bread
whole milk,pickled vegetables,bottled water,fruit/vegetable juice
citrus fruit,specialty bar,,
bottled beer,,,
sausage,finished products,beef,citrus fruit
sausage,other vegetables,semi-finished bread,soda
pip fruit,rolls/buns,bottled water,soda
other vegetables,misc. beverages,fruit/vegetable juice,long life bakery product
sausage,other vegetables,spread cheese,rolls/buns
tropical fruit,whole milk,ice cream,
pastry,sugar,coffee,liquor (appetizer)
coffee,napkins,,
ham,meat,whole milk,dessert
liquor,,,
sausage,pork,tropical fruit,other vegetables
frozen chicken,fruit/vegetable juice,bottled beer,shopping bags
frankfurter,sausage,ham,hard cheese
bottled water,canned beer,,
canned beer,,,
other vegetables,,,
bottled water,,,
berries,root vegetables,packaged fruit/vegetables,whipped/sour cream
dessert,fruit/vegetable juice,nut snack,specialty bar
pip fruit,sweet spreads,,
pork,packaged fruit/vegetables,whole milk,white bread
frankfurter,root vegetables,butter milk,rolls/buns
bottled water,misc. beverages,liquor,chewing gum
tropical fruit,other vegetables,whipped/sour cream,white bread
pip fruit,white bread,coffee,soda
tropical fruit,UHT-milk,pastry,chocolate
bottled beer,liquor,,
candles,,,
spread cheese,soda,,
pork,tropical fruit,herbs,whole milk
canned beer,white wine,,
pork,bottled water,rum,white wine
beverages,frozen vegetables,coffee,soda
sausage,beef,tropical fruit,onions
tropical fruit,yogurt,whipped/sour cream,
UHT-milk,,,
soda,salty snack,specialty bar,candy
ham,hamburger meat,whole milk,yogurt
white wine,specialty bar,,
UHT-milk,pastry,waffles,
sausage,pip fruit,whole milk,sliced cheese
whisky,chewing gum,,
misc. beverages,bottled beer,white wine,
white wine,,,
soda,fruit/vegetable juice,,
margarine,misc. beverages,,
other vegetables,yogurt,soft cheese,domestic eggs
chicken,root vegetables,whole milk,butter milk
other vegetables,coffee,bottled water,salty snack
sausage,pork,other vegetables,rolls/buns
pastry,chocolate,candles,
processed cheese,ketchup,seasonal products,
rolls/buns,potted plants,,
chicken,whipped/sour cream,ice cream,frozen potato products
berries,soda,long life bakery product,specialty chocolate
frankfurter,chicken,tropical fruit,pip fruit
whole milk,yogurt,,
pip fruit,berries,whole milk,yogurt
soda,,,
soda,fruit/vegetable juice,waffles,
yogurt,ice cream,soda,long life bakery product
pork,root vegetables,other vegetables,dessert
onions,,,
liquor,,,
onions,,,
beef,bottled beer,cake bar,
rolls/buns,pickled vegetables,coffee,bottled water
frankfurter,tropical fruit,domestic eggs,rolls/buns
sausage,hamburger meat,rolls/buns,soda
whole milk,bottled water,,
pork,whole milk,dessert,frozen vegetables
whole milk,,,
bottled water,fruit/vegetable juice,,
shopping bags,,,
citrus fruit,pastry,,
meat,root vegetables,whole milk,
sausage,tropical fruit,berries,whole milk
berries,rolls/buns,pastry,soda
canned beer,shopping bags,,
chicken,citrus fruit,rolls/buns,bottled water
whole milk,dessert,yogurt,whipped/sour cream
rolls/buns,oil,,
hamburger meat,canned beer,,
citrus fruit,other vegetables,butter,rolls/buns
bottled beer,,,
beef,other vegetables,canned fish,
yogurt,brown bread,margarine,napkins
meat,whole milk,specialty cheese,domestic eggs
pastry,,,
other vegetables,rolls/buns,red/blush wine,
tidbits,canned beer,red/blush wine,
potato products,,,
waffles,specialty chocolate,,
tropical fruit,other vegetables,skin care,
whole milk,whipped/sour cream,fruit/vegetable juice,canned beer
bottled beer,shopping bags,,
soda,canned beer,,
meat,rolls/buns,soda,
pip fruit,,,
rolls/buns,,,
frankfurter,whole milk,frozen vegetables,frozen fish
soda,specialty chocolate,,
pip fruit,whole milk,butter,cream cheese
rolls/buns,brown bread,,
onions,mayonnaise,rolls/buns,mustard
whole milk,fruit/vegetable juice,,
pastry,specialty chocolate,,
ham,chicken,citrus fruit,tropical fruit
root vegetables,whole milk,soda,detergent
photo/film,,,
bottled beer,chocolate,,
dessert,frozen meals,frozen dessert,white bread
beverages,long life bakery product,,
chicken,pork,frozen vegetables,frozen meals
whole milk,cream cheese,brown bread,misc. beverages
hard cheese,,,
pork,other vegetables,butter milk,yogurt
soda,,,
yogurt,,,
citrus fruit,whole milk,yogurt,sliced cheese
soda,bottled beer,liquor,red/blush wine
frankfurter,berries,whipped/sour cream,domestic eggs
ice cream,,,
brown bread,,,
sugar,waffles,cleaner,kitchen towels
other vegetables,newspapers,,
newspapers,photo/film,,
nuts/prunes,,,
yogurt,whipped/sour cream,frozen vegetables,salt
root vegetables,,,
chicken,brown bread,bottled water,newspapers
other vegetables,whole milk,butter milk,yogurt
fruit/vegetable juice,cake bar,,
hamburger meat,whole milk,yogurt,soft cheese
hamburger meat,whole milk,mayonnaise,pastry
sausage,tropical fruit,whole milk,rolls/buns
pastry,,,
root vegetables,,,
soda,,,
UHT-milk,brandy,liquor (appetizer),specialty bar
citrus fruit,tropical fruit,herbs,other vegetables
sausage,whole milk,condensed milk,canned fish
condensed milk,soda,,
frozen meals,soda,,
dessert,,,
beef,berries,dessert,bottled water
pip fruit,brown bread,misc. beverages,chewing gum
soda,,,
canned beer,shopping bags,,
mayonnaise,rice,canned beer,
sausage,butter milk,pet care,coffee
pip fruit,yogurt,frozen vegetables,domestic eggs
whole milk,sugar,,
tropical fruit,frozen meals,frozen fish,salty snack
pip fruit,fruit/vegetable juice,,
ham,root vegetables,whole milk,curd
pip fruit,whole milk,whipped/sour cream,
cereals,detergent,,
sausage,tropical fruit,nuts/prunes,other vegetables
dessert,UHT-milk,cream cheese,domestic eggs
tropical fruit,nuts/prunes,root vegetables,whole milk
whole milk,,,
canned beer,newspapers,,
sausage,margarine,newspapers,
beverages,,,
pip fruit,berries,root vegetables,yogurt
sausage,turkey,hamburger meat,grapes
soda,chocolate,,
beef,citrus fruit,tropical fruit,root vegetables
whipped/sour cream,dog food,soda,fruit/vegetable juice
root vegetables,shopping bags,,
hamburger meat,packaged fruit/vegetables,whole milk,curd
meat,beef,citrus fruit,pip fruit
tropical fruit,nuts/prunes,whole milk,cream cheese
sausage,pip fruit,whole milk,butter
sausage,hamburger meat,chocolate,detergent
yogurt,brown bread,,
white bread,chocolate,shopping bags,
sausage,white wine,,
white wine,,,
pip fruit,other vegetables,frozen vegetables,canned vegetables
soda,,,
soda,,,
curd,meat spreads,,
tropical fruit,whole milk,,
curd,UHT-milk,spread cheese,pasta
brown bread,margarine,,
domestic eggs,,,
chocolate,dishes,,
soda,specialty chocolate,,
cooking chocolate,,,
butter,candy,,
pork,other vegetables,whole milk,domestic eggs
sausage,soft cheese,mayonnaise,ice cream
shopping bags,,,
tropical fruit,berries,rolls/buns,pastry
bottled water,fruit/vegetable juice,canned beer,
citrus fruit,whole milk,waffles,
root vegetables,whipped/sour cream,frozen vegetables,domestic eggs
root vegetables,,,
rolls/buns,bottled water,shopping bags,
yogurt,,,
dog food,canned beer,,
other vegetables,white bread,newspapers,
hamburger meat,dessert,sliced cheese,pickled vegetables
berries,butter milk,yogurt,pastry
sausage,whole milk,pastry,salty snack
bottled water,,,
chocolate,,,
root vegetables,whole milk,,
tidbits,rolls/buns,coffee,salty snack
whole milk,frozen vegetables,coffee,
citrus fruit,root vegetables,whole milk,coffee
tropical fruit,grapes,whole milk,pastry
chicken,tropical fruit,brown bread,pickled vegetables
newspapers,,,
other vegetables,whole milk,whipped/sour cream,jam
butter,brown bread,bottled beer,white wine
semi-finished bread,,,
bottled beer,liquor,red/blush wine,shopping bags
seasonal products,,,
pork,pip fruit,onions,other vegetables
whole milk,curd,yogurt,chocolate marshmallow
sausage,chicken,pork,beef
salty snack,,,
root vegetables,herbs,other vegetables,whole milk
frankfurter,rolls/buns,,
other vegetables,whole milk,frozen potato products,
chocolate,candy,,
sausage,yogurt,,
finished products,seasonal products,,
whole milk,pastry,,
shopping bags,,,
whole milk,zwieback,salty snack,
soda,canned beer,,
rolls/buns,,,
seasonal products,,,
pip fruit,ice cream,bottled beer,
UHT-milk,artif. sweetener,bottled water,
canned beer,,,
tropical fruit,ice cream,frozen dessert,candy
pork,tropical fruit,onions,herbs
other vegetables,UHT-milk,sauces,fruit/vegetable juice
berries,,,
bottled water,canned beer,hygiene articles,
waffles,,,
soda,,,
soda,,,
sausage,grapes,sliced cheese,cream cheese
pastry,canned beer,,
frozen meals,ice cream,,
tropical fruit,root vegetables,whole milk,frozen vegetables
salty snack,,,
tropical fruit,pip fruit,UHT-milk,sugar
pork,,,
ham,turkey,tropical fruit,whole milk
sausage,tropical fruit,pip fruit,root vegetables
domestic eggs,,,
whole milk,butter,whipped/sour cream,sliced cheese
other vegetables,butter,curd,frozen vegetables
bottled beer,,,
ham,whole milk,dessert,processed cheese
frankfurter,sausage,processed cheese,rolls/buns
sausage,white wine,shopping bags,
bottled water,,,
sausage,beverages,soda,
pork,whole milk,pastry,shopping bags
frankfurter,dessert,,
Instant food products,canned vegetables,salty snack,
ham,tropical fruit,pip fruit,root vegetables
bottled beer,,,
frozen vegetables,margarine,cleaner,
butter,oil,margarine,specialty fat
berries,other vegetables,yogurt,pastry
frankfurter,other vegetables,frozen vegetables,waffles
tropical fruit,yogurt,condensed milk,brown bread
beef,pip fruit,root vegetables,whole milk
frankfurter,rolls/buns,pastry,vinegar
white bread,,,
citrus fruit,whole milk,semi-finished bread,
whole milk,rolls/buns,hygiene articles,napkins
frozen meals,,,
frankfurter,sausage,butter,flour
beef,,,
sausage,cream cheese,mayonnaise,rolls/buns
pet care,,,
napkins,,,
frankfurter,sausage,citrus fruit,root vegetables
soda,bottled beer,,
citrus fruit,yogurt,fruit/vegetable juice,napkins
other vegetables,frozen vegetables,domestic eggs,rolls/buns
sausage,yogurt,white wine,red/blush wine
beef,curd,cream cheese,soda
other vegetables,,,
rolls/buns,prosecco,salty snack,
other vegetables,frozen vegetables,frozen fish,rolls/buns
other vegetables,whole milk,butter milk,specialty cheese
root vegetables,other vegetables,whole milk,rolls/buns
cat food,bottled water,soda,white wine
whole milk,,,
oil,fruit/vegetable juice,dishes,
frankfurter,rolls/buns,,
tropical fruit,yogurt,coffee,newspapers
soda,chocolate marshmallow,,
shopping bags,,,
whole milk,,,
sausage,pip fruit,whole milk,yogurt
sausage,tropical fruit,whole milk,bottled beer
sausage,root vegetables,rolls/buns,soda
whole milk,,,
sausage,soft cheese,rolls/buns,brown bread
detergent,,,
pastry,canned beer,long life bakery product,candles
fish,liquor,,
canned beer,,,
canned beer,,,
bottled beer,,,
rolls/buns,,,
bottled water,soda,salty snack,
bottled water,,,
rolls/buns,,,
meat,pork,root vegetables,other vegetables
yogurt,artif. sweetener,,
rolls/buns,soda,,
soda,canned beer,,
rolls/buns,,,
frozen meals,rolls/buns,brown bread,
other vegetables,rolls/buns,bottled water,skin care
dishes,,,
rolls/buns,brown bread,,
rolls/buns,,,
other vegetables,whole milk,yogurt,rolls/buns
coffee,soda,,
frozen dessert,,,
ham,chicken,citrus fruit,tropical fruit
frankfurter,chicken,ice cream,rolls/buns
yogurt,UHT-milk,rolls/buns,brown bread
citrus fruit,pip fruit,whole milk,condensed milk
sausage,root vegetables,other vegetables,brown bread
frankfurter,citrus fruit,tropical fruit,pip fruit
liver loaf,brown bread,bottled water,canned beer
pork,grapes,berries,other vegetables
frozen fish,rolls/buns,pastry,
herbs,other vegetables,whipped/sour cream,red/blush wine
grapes,root vegetables,other vegetables,whipped/sour cream
sausage,sliced cheese,pickled vegetables,
frankfurter,soft cheese,rolls/buns,
frankfurter,rolls/buns,chewing gum,
chocolate,,,
frankfurter,hamburger meat,brown bread,salt
whole milk,whipped/sour cream,pastry,bottled water
sausage,,,
tropical fruit,grapes,other vegetables,whole milk
herbs,other vegetables,,
ham,citrus fruit,butter milk,yogurt
frankfurter,rolls/buns,,
chicken,tropical fruit,pip fruit,other vegetables
tropical fruit,pip fruit,whole milk,rolls/buns
citrus fruit,whole milk,butter,curd
tropical fruit,whole milk,yogurt,beverages
beef,citrus fruit,tropical fruit,root vegetables
other vegetables,frozen fish,newspapers,
bottled beer,liquor,red/blush wine,
bottled water,misc. beverages,,
newspapers,,,
bottled water,misc. beverages,cooking chocolate,
curd,dessert,yogurt,white bread
citrus fruit,tropical fruit,other vegetables,salt
citrus fruit,frozen vegetables,domestic eggs,brown bread
pork,UHT-milk,bottled water,soda
house keeping products,,,
tropical fruit,whole milk,ice cream,red/blush wine
newspapers,,,
pip fruit,onions,other vegetables,rolls/buns
root vegetables,rolls/buns,pastry,
whole milk,,,
pip fruit,rolls/buns,pet care,soda
soda,,,
misc. beverages,fruit/vegetable juice,,
beverages,long life bakery product,,
ice cream,oil,bottled beer,
other vegetables,whole milk,curd,dessert
chicken,root vegetables,yogurt,
grapes,berries,other vegetables,curd
photo/film,,,
tropical fruit,root vegetables,other vegetables,frozen dessert
coffee,bottled beer,,
specialty chocolate,,,
specialty bar,,,
yogurt,salty snack,napkins,
root vegetables,other vegetables,dessert,whipped/sour cream
chicken,beef,yogurt,rolls/buns
whole milk,frozen fish,pastry,
sausage,tropical fruit,semi-finished bread,soda
butter milk,,,
sausage,tropical fruit,whole milk,butter milk
UHT-milk,rolls/buns,popcorn,snack products
shopping bags,,,
pasta,,,
soda,,,
pip fruit,whole milk,soda,
fish,citrus fruit,,
canned beer,newspapers,,
hamburger meat,tropical fruit,root vegetables,whole milk
whole milk,,,
pork,root vegetables,whipped/sour cream,domestic eggs
